"x","y","z","video_frame"
0.578631,-0.165079,0.239303,8174.5
0.23759097,-0.240445,0.16112,8177.
-0.10419899,-0.284275,0.057517,8179.5
-0.41790897,-0.247953,-0.041346,8182.
-0.63380504,-0.009589,-0.111901,8184.5
-0.870187,0.330325,-0.179317,8187.
-1.018247,0.516105,-0.184789,8189.5
-1.117159,0.505595,-0.182584,8192.
-1.132154,0.310605,-0.224592,8194.5
-1.281302,0.081844,-0.143667,8197.
-1.645704,-0.001999,-0.180176,8199.5
-1.934065,-0.137233,-0.354191,8202.
-1.724514,-0.534477,-0.317018,8204.5
-1.567706,-0.547884,-0.19125,8207.
-1.318944,-0.373851,-0.060247,8209.5
-1.167133,-0.331314,-0.064745,8212.
-1.147782,-0.256613,-0.42576,8214.5
-1.078101,0.073155,-0.783465,8217.
-0.955936,-0.012535,-1.395851,8219.5
-0.23921299,-0.179342,-1.252581,8222.
0.51978606,-0.375468,-0.715158,8224.5
1.0759962,-0.92287,0.179057,8227.
1.9943051,-0.041119,0.574405,8229.5
3.3043272,2.007688,0.666534,8232.
2.719605,2.905835,0.492831,8234.5
0.61749905,1.529186,0.072311,8237.
0.524509,0.830559,0.199801,8239.5
1.410636,0.198325,0.03662,8242.
1.282378,-0.106266,0.182061,8244.5
0.59755,0.004906,0.343095,8247.
0.745164,0.167261,0.495063,8249.5
1.4088271,0.270085,0.593632,8252.
1.5232301,0.247473,0.646623,8254.5
1.1727991,0.160095,0.644813,8257.
0.84705096,0.034779,0.472119,8259.5
0.56540304,0.017344,0.388091,8262.
0.34499198,0.090206,0.240302,8264.5
0.04379505,0.286375,0.109409,8267.
-0.37725902,0.28473,0.10874,8269.5
-0.645476,0.244109,0.018457,8272.
-0.843638,0.202192,-0.146299,8274.5
-0.930979,0.152474,-0.343887,8277.
-0.973434,-0.108004,-0.486613,8279.5
-1.049044,-0.303038,-0.51962,8282.
-1.227685,-0.251279,-0.437269,8284.5
-1.4839239,-0.222261,-0.28252,8287.
-1.916264,-0.161718,-0.145661,8289.5
-2.116129,-0.112801,-0.372094,8292.
-1.799536,0.242568,-0.354152,8294.5
-1.485254,0.49223,-0.186678,8297.
-1.209246,0.489386,-0.009972,8299.5
-1.001537,0.291292,-0.056914,8302.
-0.934805,0.155222,-0.067838,8304.5
-0.976187,0.292139,-0.395025,8307.
-1.182974,0.072568,-0.575615,8309.5
-0.795302,-0.123883,-0.819398,8312.
0.07902998,-0.206481,-1.067062,8314.5
0.65118796,-0.341727,-0.889159,8317.
0.652365,0.186302,-0.25043,8319.5
0.59236306,0.738148,0.420323,8322.
1.465549,-0.720877,0.158493,8324.5
2.24527,-1.68119,0.329916,8327.
2.3465931,-1.445866,0.407512,8329.5
1.706383,-0.840596,0.328714,8332.
1.3512242,-0.336587,0.479033,8334.5
1.2567232,-0.212059,0.32151,8337.
0.96829206,-0.115721,0.508873,8339.5
1.054779,-0.262339,0.665988,8342.
1.355294,-0.310329,0.750221,8344.5
1.3806801,-0.357822,0.727444,8347.
1.149704,-0.32809,0.620754,8349.5
0.93114895,-0.257897,0.52733,8352.
0.78233904,-0.270443,0.414387,8354.5
0.56109303,-0.308636,0.256697,8357.
0.17980498,-0.278587,0.157804,8359.5
-0.170035,-0.261391,0.119931,8362.
-0.39389998,-0.194299,0.002696,8364.5
-0.58919096,0.069762,0.01259,8367.
-0.777694,0.358224,-0.049295,8369.5
-0.90558,0.472136,-0.103853,8372.
-0.990399,0.484362,-0.17585,8374.5
-1.0615079,0.298814,-0.269604,8377.
-1.2937629,0.038736,-0.275565,8379.5
-1.784459,-0.023154,-0.230134,8382.
-2.020406,-0.185647,-0.45373,8384.5
-1.817919,-0.463072,-0.430583,8387.
-1.659445,-0.572784,-0.347919,8389.5
-1.4911909,-0.414058,-0.177782,8392.
-1.339872,-0.320288,-0.159262,8394.5
-1.280273,-0.327232,-0.212174,8397.
-1.246925,-0.120395,-0.439421,8399.5
-1.161216,-0.099204,-0.81395,8402.
-0.74638,-0.130436,-1.10656,8404.5
0.26620895,-0.002865,-1.100493,8407.
0.79961497,-0.205417,-0.511688,8409.5
1.140379,-0.668811,0.35116,8412.
2.195508,0.402902,0.707345,8414.5
3.3344452,2.044855,0.75626,8417.
2.447508,2.061143,0.533531,8419.5
0.70293695,0.902266,0.250357,8422.
0.752464,0.688432,0.262484,8424.5
1.3044121,0.289861,0.065393,8427.
0.864098,0.232426,0.189267,8429.5
0.33967203,0.14655,0.410459,8432.
0.68799406,0.178225,0.456011,8434.5
1.3386772,0.297257,0.6031,8437.
1.521523,0.30431,0.643039,8439.5
1.164233,0.173656,0.55103,8442.
0.89106697,0.153237,0.41502,8444.5
0.65801996,0.172852,0.368966,8447.
0.36632997,0.20783,0.229658,8449.5
-0.02964598,0.373296,0.183296,8452.
-0.49864,0.407368,0.072219,8454.5
-0.858779,0.387789,-0.018646,8457.
-1.084468,0.184732,-0.111118,8459.5
-1.144154,-0.01512,-0.251623,8462.
-1.054227,-0.239222,-0.487315,8464.5
-0.991854,-0.406194,-0.582131,8467.
-1.203566,-0.391383,-0.483833,8469.5
-1.587001,-0.370041,-0.37393,8472.
-1.823818,-0.315798,-0.44,8474.5
-1.7576411,-0.046645,-0.346663,8477.
-1.686054,0.465599,-0.16514,8479.5
-1.399675,0.710832,-0.038087,8482.
-1.263135,0.550056,0.069952,8484.5
-1.077349,0.350435,0.008752,8487.
-0.968966,0.548433,-0.067529,8489.5
-0.825346,0.244077,-0.603558,8492.
-0.978035,0.021421,-0.876071,8494.5
-0.52876604,-0.059953,-1.111009,8497.
0.16317898,-0.084984,-1.139494,8499.5
0.38387603,0.193832,-0.244854,8502.
0.497199,0.562138,0.394307,8504.5
1.295511,-0.678205,0.467935,8507.
2.568505,-2.060893,0.340816,8509.5
2.926368,-2.003668,0.507563,8512.
1.966542,-0.898059,0.388346,8514.5
0.988311,-0.416606,0.144683,8517.
0.884731,0.091838,0.347909,8519.5
0.957146,0.060787,0.29923,8522.
0.89730996,-0.150706,0.542627,8524.5
1.1550391,-0.370713,0.641047,8527.
1.449976,-0.42191,0.689322,8529.5
1.301796,-0.375125,0.628698,8532.
0.91518,-0.266734,0.514791,8534.5
0.642348,-0.185591,0.458046,8537.
0.58336204,-0.189378,0.262397,8539.5
0.37136298,-0.21465,0.144262,8542.
0.043854058,-0.214163,0.06829,8544.5
-0.280811,-0.152164,-0.000563,8547.
-0.492919,-0.006013,-0.071477,8549.5
-0.69605,0.257572,-0.11096,8552.
-0.871403,0.414878,-0.172528,8554.5
-0.980224,0.462368,-0.168432,8557.
-1.05763,0.307823,-0.20153,8559.5
-1.155383,0.011343,-0.182442,8562.
-1.525628,-0.175431,-0.16344,8564.5
-1.95719,-0.207835,-0.196973,8567.
-2.0172899,-0.363422,-0.361873,8569.5
-1.6557009,-0.566923,-0.368412,8572.
-1.527636,-0.503115,-0.213323,8574.5
-1.345703,-0.279063,-0.075301,8577.
-1.233142,-0.221283,-0.074966,8579.5
-1.209318,-0.291052,-0.373162,8582.
-1.114114,-0.07445,-0.684769,8584.5
-1.037582,-0.1045,-1.155436,8587.
-0.32774997,-0.161527,-1.246644,8589.5
0.54367,-0.377857,-0.836047,8592.
1.065386,-0.991983,0.179341,8594.5
1.836981,-0.297493,0.668163,8597.
3.0257351,1.763788,0.728907,8599.5
2.8589492,3.197595,0.644263,8602.
0.89770097,2.015778,0.036959,8604.5
0.300152,1.032761,0.206038,8607.
1.0764511,0.526785,0.062675,8609.5
1.342705,0.063388,0.084323,8612.
0.716729,-0.023119,0.303903,8614.5
0.629646,-0.113683,0.441171,8617.
1.2304511,-0.03659,0.587973,8619.5
1.6086731,0.02476,0.611054,8622.
1.3890982,0.10547,0.648223,8624.5
1.0043681,0.050403,0.558012,8627.
0.61805695,0.04719,0.420504,8629.5
0.436387,0.105536,0.269785,8632.
0.31347305,0.338977,0.099828,8634.5
-0.112289965,0.504854,0.110008,8637.
-0.54776096,0.427977,0.066732,8639.5
-0.85855997,0.341492,-0.002982,8642.
-1.101282,0.139653,-0.128741,8644.5
-1.080104,0.032589,-0.463095,8647.
-0.978606,-0.17348,-0.550166,8649.5
-1.070353,-0.372094,-0.578978,8652.
-1.2850189,-0.291942,-0.421843,8654.5
-1.708705,-0.208041,-0.437208,8657.
-1.9301,-0.131947,-0.4178,8659.5
-1.860182,0.234967,-0.311717,8662.
-1.6406031,0.597596,-0.217381,8664.5
-1.3882489,0.551717,-0.041554,8667.
-1.243722,0.301159,0.073268,8669.5
-1.0256749,-0.034726,-0.087075,8672.
-0.920596,-0.042344,-0.096994,8674.5
-0.804949,-0.017508,-0.572216,8677.
-0.891724,0.042244,-0.866573,8679.5
-0.550201,-0.093446,-0.967223,8682.
0.24513501,-0.180096,-1.120095,8684.5
0.610472,0.034546,-0.274733,8687.
0.663367,0.902692,0.361231,8689.5
1.3282351,-0.373442,0.297822,8692.
2.263341,-1.613186,0.24219,8694.5
2.7414742,-1.749531,0.411965,8697.
1.9244721,-0.951546,0.369254,8699.5
1.150428,-0.462737,0.337678,8702.
1.143652,-0.191751,0.495995,8704.5
1.1361141,-0.207521,0.302878,8707.
0.937602,-0.196857,0.579299,8709.5
1.180474,-0.251183,0.69536,8712.
1.485688,-0.301513,0.736624,8714.5
1.304219,-0.291393,0.697887,8717.
1.0509531,-0.284456,0.577665,8719.5
0.817149,-0.217851,0.482758,8722.
0.6915,-0.211718,0.352496,8724.5
0.46346396,-0.248946,0.167577,8727.
0.094402015,-0.295942,0.056272,8729.5
-0.30362797,-0.258277,-0.009767,8732.
-0.598054,-0.059803,-0.070475,8734.5
-0.775578,0.209426,-0.119895,8737.
-0.899577,0.366217,-0.180702,8739.5
-1.004943,0.440369,-0.160906,8742.
-1.071059,0.376577,-0.242537,8744.5
-1.132805,0.171291,-0.255342,8747.
-1.445802,-0.019314,-0.284899,8749.5
-1.972235,-0.024289,-0.205958,8752.
-2.196802,-0.201009,-0.34228,8754.5
-1.777746,-0.488622,-0.383834,8757.
-1.510311,-0.574518,-0.219263,8759.5
-1.308403,-0.438646,-0.059594,8762.
-1.153093,-0.351153,-0.052672,8764.5
-1.075899,-0.381165,-0.274112,8767.
-0.985996,-0.076083,-0.616868,8769.5
-0.90511,0.024001,-1.032129,8772.
-0.43583798,-0.106872,-1.267598,8774.5
0.34627002,-0.163785,-0.987351,8777.
0.915338,-0.669605,-0.125768,8779.5
1.6040511,-0.565271,0.463957,8782.
2.660829,1.201561,0.550717,8784.5
2.95416,2.669963,0.500729,8787.
1.2819932,2.105346,0.011315,8789.5
0.68160206,0.695546,0.056308,8792.
1.344451,0.214053,-0.0318,8794.5
1.082802,-0.014427,0.097998,8797.
0.526625,-0.051858,0.27982,8799.5
0.704292,0.016813,0.352309,8802.
1.2737691,0.138571,0.442857,8804.5
1.374018,0.181212,0.510556,8807.
1.0549982,0.10967,0.520514,8809.5
0.79173404,0.10011,0.43817,8812.
0.600691,0.168816,0.380776,8814.5
0.38366002,0.363172,0.282445,8817.
0.006545007,0.542573,0.197949,8819.5
-0.434385,0.558511,0.178214,8822.
-0.77532196,0.453697,0.08359,8824.5
-0.964778,0.275002,-0.057222,8827.
-0.979208,0.117341,-0.264677,8829.5
-0.937039,-0.171672,-0.357349,8832.
-0.95586,-0.502457,-0.400676,8834.5
-1.078839,-0.466695,-0.44457,8837.
-1.292057,-0.417752,-0.348399,8839.5
-1.69426,-0.309878,-0.134551,8842.
-2.000266,-0.174802,-0.239808,8844.5
-1.796962,0.110031,-0.28647,8847.
-1.508407,0.380002,-0.163863,8849.5
-1.226724,0.455907,0.021465,8852.
-1.024987,0.286514,0.051517,8854.5
-0.89519,0.094812,-0.007463,8857.
-0.84886897,0.365698,-0.362926,8859.5
-1.027177,0.053304,-0.691405,8862.
-0.867648,-0.174784,-0.999411,8864.5
-0.029533982,-0.20988,-1.320121,8867.
0.47198695,-0.278487,-1.052233,8869.5
0.361157,0.627868,-0.272758,8872.
0.58394796,0.957667,0.506361,8874.5
1.7793791,-0.618621,0.197575,8877.
3.2333272,-1.762855,0.490701,8879.5
2.978346,-1.565144,0.525102,8882.
1.5585401,-0.924725,0.150614,8884.5
1.0184162,-0.413958,0.257411,8887.
0.74104697,-0.047106,0.168861,8889.5
0.627091,0.034907,0.301899,8892.
0.954997,-0.122385,0.540585,8894.5
1.4640582,-0.238274,0.659934,8897.
1.550729,-0.36984,0.67954,8899.5
1.24702,-0.414263,0.606904,8902.
0.90919095,-0.335979,0.473404,8904.5
0.7038,-0.353357,0.391403,8907.
0.55921596,-0.446252,0.19983,8909.5
0.18839997,-0.521156,0.122692,8912.
-0.270328,-0.510279,0.083198,8914.5
-0.605567,-0.368423,0.00255,8917.
-0.794764,-0.017847,-0.049916,8919.5
-0.947378,0.331402,-0.094517,8922.
-0.976668,0.601655,-0.125562,8924.5
-1.005623,0.698273,-0.175746,8927.
-1.043261,0.521448,-0.210134,8929.5
-1.210794,0.288312,-0.1827,8932.
-1.5716081,0.145408,-0.197899,8934.5
-1.841594,-0.117246,-0.328703,8937.
-1.771446,-0.476244,-0.366369,8939.5
-1.579919,-0.698402,-0.279453,8942.
-1.422326,-0.560852,-0.103674,8944.5
-1.2561669,-0.301881,-0.039268,8947.
-1.189309,-0.251075,-0.089929,8949.5
-1.1293449,-0.092758,-0.47693,8952.
-1.020646,0.141391,-0.866679,8954.5
-0.878052,0.024692,-1.461209,8957.
-0.19445997,-0.131329,-1.322294,8959.5
0.42410403,-0.466631,-0.638818,8962.
0.92219204,-0.892781,0.355399,8964.5
1.9307501,0.175627,0.665781,8967.
3.295449,2.100134,0.63063,8969.5
2.702289,2.565848,0.452103,8972.
0.731386,1.294566,0.047913,8974.5
0.565893,0.783166,0.135046,8977.
1.2529712,0.256138,-0.031247,8979.5
1.0965312,-0.034406,0.09398,8982.
0.51404005,-0.144569,0.241965,8984.5
0.683484,-0.117887,0.394692,8987.
1.26321,-0.063689,0.570841,8989.5
1.578824,0.014032,0.587891,8992.
1.350342,0.126818,0.711942,8994.5
0.964529,0.099397,0.507663,8997.
0.684627,0.274932,0.466258,8999.5
0.44158798,0.404948,0.312026,9002.
0.12575501,0.568066,0.220743,9004.5
-0.288687,0.562418,0.11081,9007.
-0.725468,0.466111,0.120532,9009.5
-0.98040897,0.251896,-0.052734,9012.
-1.057404,0.093231,-0.238598,9014.5
-1.00577,-0.075773,-0.440737,9017.
-0.996461,-0.390459,-0.452358,9019.5
-1.127214,-0.453888,-0.513975,9022.
-1.302766,-0.33582,-0.437198,9024.5
-1.6429889,-0.213804,-0.280136,9027.
-1.9873879,-0.060233,-0.344596,9029.5
-1.831067,0.149443,-0.343057,9032.
-1.568354,0.460985,-0.171459,9034.5
-1.307122,0.499641,0.016896,9037.
-1.053541,0.275127,0.092728,9039.5
-0.897901,0.182509,0.096162,9042.
-0.743829,0.275357,-0.419899,9044.5
-1.018948,-0.040768,-0.796351,9047.
-0.91229796,-0.135231,-1.198571,9049.5
0.0042840242,-0.056515,-1.358357,9052.
0.560898,-0.075489,-0.576284,9054.5
0.717763,0.928575,0.222545,9057.
1.3609831,-0.031072,0.558171,9059.5
2.462047,-1.710038,0.314879,9062.
2.885371,-2.233499,0.431896,9064.5
1.9538491,-1.108877,0.403119,9067.
1.040878,-0.598799,0.186528,9069.5
0.72686,-0.095949,0.310612,9072.
0.765431,0.006387,0.221424,9074.5
0.86239296,-0.08528,0.442485,9077.
1.0964551,-0.287239,0.570121,9079.5
1.390496,-0.423229,0.6854,9082.
1.3834782,-0.42406,0.586596,9084.5
1.0403981,-0.291876,0.498904,9087.
0.675075,-0.130722,0.454422,9089.5
0.526689,-0.08958,0.330054,9092.
0.44083303,-0.161194,0.198829,9094.5
0.24087495,-0.305061,0.130429,9097.
-0.128806,-0.347781,0.068924,9099.5
-0.45242298,-0.246845,0.004994,9102.
-0.65216196,0.057049,-0.054041,9104.5
-0.828652,0.316814,-0.038738,9107.
-0.929582,0.453085,-0.005182,9109.5
-0.938385,0.444951,-0.05997,9112.
-0.97066,0.180559,-0.102708,9114.5
-1.241596,-0.023045,-0.084417,9117.
-1.69392,-0.045509,-0.171717,9119.5
-1.8914759,-0.20411,-0.417073,9122.
-1.749148,-0.438914,-0.430988,9124.5
-1.674293,-0.485685,-0.317064,9127.
-1.502286,-0.316437,-0.165282,9129.5
