x,y,z,interval,sample,frame
0.47946,-0.0074,0.16501,1,383.0,383.0
0.46859,-0.00736,0.15414,1,383.1,383.1
0.45734,-0.00717,0.14336,1,383.2,383.2
0.44577,-0.00668,0.132,1,383.3,383.3
0.43393,-0.00574,0.11945,1,383.4,383.4
0.4219,-0.00418,0.10504,1,383.5,383.5
0.40972,-0.00184,0.08815,1,383.6,383.6
0.39745,0.00143,0.06813,1,383.7,383.7
0.38515,0.0058,0.04435,1,383.8,383.8
0.37288,0.01142,0.01615,1,383.9,383.9
0.3607,0.01845,-0.01708,1,384.0,384.0
0.34865,0.02693,-0.05575,1,384.1,384.1
0.33672,0.03642,-0.09919,1,384.2,384.2
0.32488,0.04634,-0.14648,1,384.3,384.3
0.3131,0.05614,-0.19671,1,384.4,384.4
0.30136,0.06523,-0.24897,1,384.5,384.5
0.28962,0.07307,-0.30232,1,384.6,384.6
0.27787,0.07908,-0.35587,1,384.7,384.7
0.26608,0.08269,-0.40868,1,384.8,384.8
0.25421,0.08334,-0.45985,1,384.9,384.9
0.24225,0.08046,-0.50845,1,385.0,385.0
0.23015,0.0737,-0.55375,1,385.1,385.1
0.21786,0.06355,-0.59563,1,385.2,385.2
0.20531,0.05071,-0.63418,1,385.3,385.3
0.19244,0.03589,-0.66946,1,385.4,385.4
0.17918,0.01978,-0.70154,1,385.5,385.5
0.16547,0.0031,-0.7305,1,385.6,385.6
0.15124,-0.01346,-0.75641,1,385.7,385.7
0.13642,-0.02919,-0.77933,1,385.8,385.8
0.12095,-0.04339,-0.79935,1,385.9,385.9
0.10477,-0.05536,-0.81652,1,386.0,386.0
0.08779,-0.06461,-0.83093,1,386.1,386.1
0.06988,-0.07158,-0.84266,1,386.2,386.2
0.05089,-0.0769,-0.85179,1,386.3,386.3
0.03067,-0.08122,-0.85842,1,386.4,386.4
0.00907,-0.08519,-0.86263,1,386.5,386.5
-0.01405,-0.08946,-0.8645,1,386.6,386.6
-0.03886,-0.09467,-0.86414,1,386.7,386.7
-0.06548,-0.10148,-0.86162,1,386.8,386.8
-0.09409,-0.11052,-0.85704,1,386.9,386.9
-0.12482,-0.12245,-0.85048,1,387.0,387.0
-0.1577,-0.1377,-0.84209,1,387.1,387.1
-0.19225,-0.15587,-0.83235,1,387.2,387.2
-0.22789,-0.17635,-0.82176,1,387.3,387.3
-0.26401,-0.19854,-0.81087,1,387.4,387.4
-0.30002,-0.22182,-0.80019,1,387.5,387.5
-0.33533,-0.24559,-0.79025,1,387.6,387.6
-0.36932,-0.26923,-0.78158,1,387.7,387.7
-0.40142,-0.29214,-0.7747,1,387.8,387.8
-0.43102,-0.31371,-0.77015,1,387.9,387.9
-0.45752,-0.33332,-0.76845,1,388.0,388.0
-0.48054,-0.35053,-0.76996,1,388.1,388.1
-0.50046,-0.36557,-0.77447,1,388.2,388.2
-0.51789,-0.37882,-0.78157,1,388.3,388.3
-0.53342,-0.39065,-0.79089,1,388.4,388.4
-0.54765,-0.40147,-0.80203,1,388.5,388.5
-0.56119,-0.41165,-0.8146,1,388.6,388.6
-0.57463,-0.42158,-0.82823,1,388.7,388.7
-0.58856,-0.43163,-0.84252,1,388.8,388.8
-0.60359,-0.44221,-0.85708,1,388.9,388.9
-0.62032,-0.45369,-0.87153,1,389.0,389.0
-0.63921,-0.46635,-0.88553,1,389.1,389.1
-0.6602,-0.48003,-0.89892,1,389.2,389.2
-0.68311,-0.49448,-0.9116,1,389.3,389.3
-0.70773,-0.50942,-0.92347,1,389.4,389.4
-0.7339,-0.52459,-0.93442,1,389.5,389.5
-0.76141,-0.53974,-0.94436,1,389.6,389.6
-0.79007,-0.5546,-0.95317,1,389.7,389.7
-0.8197,-0.56889,-0.96075,1,389.8,389.8
-0.85011,-0.58237,-0.96701,1,389.9,389.9
-0.88111,-0.59477,-0.97183,1,390.0,390.0
-0.91246,-0.60585,-0.97522,1,390.1,390.1
-0.94379,-0.61548,-0.97761,1,390.2,390.2
-0.97469,-0.62356,-0.97953,1,390.3,390.3
-1.00473,-0.63,-0.98152,1,390.4,390.4
-1.0335,-0.63468,-0.98411,1,390.5,390.5
-1.06059,-0.63752,-0.98785,1,390.6,390.6
-1.08557,-0.6384,-0.99326,1,390.7,390.7
-1.10803,-0.63723,-1.00088,1,390.8,390.8
-1.12756,-0.63391,-1.01125,1,390.9,390.9
-1.14373,-0.62833,-1.02491,1,391.0,391.0
-1.15619,-0.62043,-1.04223,1,391.1,391.1
-1.16481,-0.61023,-1.06303,1,391.2,391.2
-1.16954,-0.59779,-1.08697,1,391.3,391.3
-1.1703,-0.58318,-1.11371,1,391.4,391.4
-1.16704,-0.56646,-1.1429,1,391.5,391.5
-1.1597,-0.54768,-1.17421,1,391.6,391.6
-1.1482,-0.52691,-1.20729,1,391.7,391.7
-1.13249,-0.50421,-1.24181,1,391.8,391.8
-1.1125,-0.47963,-1.27741,1,391.9,391.9
-1.08817,-0.45324,-1.31377,1,392.0,392.0
-1.05955,-0.42512,-1.35059,1,392.1,392.1
-1.02716,-0.3955,-1.38776,1,392.2,392.2
-0.99163,-0.36462,-1.42521,1,392.3,392.3
-0.95358,-0.33272,-1.46289,1,392.4,392.4
-0.91364,-0.30006,-1.50072,1,392.5,392.5
-0.87246,-0.26687,-1.53865,1,392.6,392.6
-0.83065,-0.2334,-1.57661,1,392.7,392.7
-0.78884,-0.1999,-1.61454,1,392.8,392.8
-0.74768,-0.16662,-1.65238,1,392.9,392.9
-0.70778,-0.1338,-1.69006,1,393.0,393.0
-0.66962,-0.10165,-1.72748,1,393.1,393.1
-0.63303,-0.07024,-1.76435,1,393.2,393.2
-0.59768,-0.0396,-1.80035,1,393.3,393.3
-0.56326,-0.00978,-1.83515,1,393.4,393.4
-0.52942,0.01919,-1.86842,1,393.5,393.5
-0.49585,0.04728,-1.89985,1,393.6,393.6
-0.46222,0.07444,-1.92909,1,393.7,393.7
-0.4282,0.10066,-1.95584,1,393.8,393.8
-0.39348,0.12588,-1.97975,1,393.9,393.9
-0.35771,0.15008,-2.00051,1,394.0,394.0
-0.32072,0.17323,-2.0178,1,394.1,394.1
-0.28294,0.19535,-2.03132,1,394.2,394.2
-0.24492,0.21647,-2.04079,1,394.3,394.3
-0.20724,0.23664,-2.04594,1,394.4,394.4
-0.17046,0.25589,-2.04648,1,394.5,394.5
-0.13515,0.27424,-2.04212,1,394.6,394.6
-0.10187,0.29175,-2.03259,1,394.7,394.7
-0.07119,0.30843,-2.0176,1,394.8,394.8
-0.04369,0.32432,-1.99687,1,394.9,394.9
-0.01992,0.33946,-1.97011,1,395.0,395.0
-0.0004,0.35386,-1.93718,1,395.1,395.1
0.01449,0.36742,-1.89843,1,395.2,395.2
0.02447,0.38,-1.85432,1,395.3,395.3
0.02921,0.39148,-1.80535,1,395.4,395.4
0.0284,0.40174,-1.75198,1,395.5,395.5
0.02174,0.41064,-1.6947,1,395.6,395.6
0.00891,0.41806,-1.63398,1,395.7,395.7
-0.01039,0.42387,-1.5703,1,395.8,395.8
-0.03649,0.42794,-1.50414,1,395.9,395.9
-0.06968,0.43014,-1.43598,1,396.0,396.0
-0.11003,0.43038,-1.36631,1,396.1,396.1
-0.15659,0.4287,-1.29563,1,396.2,396.2
-0.20813,0.42514,-1.22446,1,396.3,396.3
-0.26345,0.41976,-1.15334,1,396.4,396.4
-0.32134,0.41264,-1.08278,1,396.5,396.5
-0.38059,0.40383,-1.0133,1,396.6,396.6
-0.43999,0.39339,-0.94542,1,396.7,396.7
-0.49834,0.38138,-0.87967,1,396.8,396.8
-0.55441,0.36786,-0.81656,1,396.9,396.9
-0.607,0.3529,-0.75662,1,397.0,397.0
-0.65509,0.3368,-0.69995,1,397.1,397.1
-0.69837,0.3209,-0.64501,1,397.2,397.2
-0.73674,0.30679,-0.58982,1,397.3,397.3
-0.77009,0.29605,-0.53244,1,397.4,397.4
-0.7983,0.29026,-0.4709,1,397.5,397.5
-0.82125,0.29102,-0.40322,1,397.6,397.6
-0.83885,0.2999,-0.32747,1,397.7,397.7
-0.85097,0.3185,-0.24166,1,397.8,397.8
-0.85751,0.3484,-0.14383,1,397.9,397.9
-0.85835,0.39118,-0.03203,1,398.0,398.0
-0.85335,0.44776,0.09517,1,398.1,398.1
-0.84221,0.51632,0.23709,1,398.2,398.2
-0.82463,0.59437,0.39247,1,398.3,398.3
-0.80029,0.67942,0.56011,1,398.4,398.4
-0.76885,0.76898,0.73875,1,398.5,398.5
-0.73001,0.86056,0.92718,1,398.6,398.6
-0.68345,0.95168,1.12415,1,398.7,398.7
-0.62885,1.03983,1.32844,1,398.8,398.8
-0.56588,1.12253,1.53882,1,398.9,398.9
-0.49423,1.1973,1.75405,1,399.0,399.0
-0.41409,1.26189,1.97207,1,399.1,399.1
-0.32774,1.31514,2.18746,1,399.2,399.2
-0.23796,1.35613,2.39396,1,399.3,399.3
-0.14754,1.38394,2.58532,1,399.4,399.4
-0.05927,1.39766,2.75528,1,399.5,399.5
0.02408,1.39637,2.89759,1,399.6,399.6
0.09971,1.37916,3.00599,1,399.7,399.7
0.16484,1.34511,3.07423,1,399.8,399.8
0.21669,1.29331,3.09605,1,399.9,399.9
0.25245,1.22283,3.0652,1,400.0,400.0
0.27026,1.1335,2.97776,1,400.1,400.1
0.2718,1.02803,2.8392,1,400.2,400.2
0.25967,0.90988,2.6573,1,400.3,400.3
0.23647,0.7825,2.43986,1,400.4,400.4
0.2048,0.64933,2.19468,1,400.5,400.5
0.16724,0.51383,1.92956,1,400.6,400.6
0.12641,0.37945,1.65228,1,400.7,400.7
0.08488,0.24963,1.37066,1,400.8,400.8
0.04527,0.12784,1.09247,1,400.9,400.9
0.01016,0.01751,0.82553,1,401.0,401.0
-0.01827,-0.07883,0.57671,1,401.1,401.1
-0.03954,-0.16237,0.34924,1,401.2,401.2
-0.05361,-0.23526,0.14544,1,401.3,401.3
-0.0604,-0.29962,-0.03238,1,401.4,401.4
-0.05987,-0.35757,-0.18191,1,401.5,401.5
-0.05197,-0.41126,-0.30082,1,401.6,401.6
-0.03663,-0.46281,-0.38681,1,401.7,401.7
-0.0138,-0.51435,-0.43756,1,401.8,401.8
0.01656,-0.56801,-0.45075,1,401.9,401.9
0.05453,-0.62593,-0.42408,1,402.0,402.0
0.09979,-0.68956,-0.3568,1,402.1,402.1
0.15057,-0.75774,-0.25453,1,402.2,402.2
0.20475,-0.82862,-0.12446,1,402.3,402.3
0.26021,-0.90036,0.02622,1,402.4,402.4
0.31481,-0.97113,0.19031,1,402.5,402.5
0.36644,-1.03908,0.36064,1,402.6,402.6
0.41297,-1.10238,0.52999,1,402.7,402.7
0.45227,-1.15919,0.69119,1,402.8,402.8
0.48221,-1.20767,0.83703,1,402.9,402.9
0.50068,-1.24597,0.96033,1,403.0,403.0
0.50617,-1.27281,1.05551,1,403.1,403.1
0.49978,-1.28908,1.12346,1,403.2,403.2
0.48322,-1.29623,1.16669,1,403.3,403.3
0.4582,-1.2957,1.18769,1,403.4,403.4
0.42644,-1.28893,1.18898,1,403.5,403.5
0.38966,-1.27736,1.17305,1,403.6,403.6
0.34958,-1.26244,1.14241,1,403.7,403.7
0.30792,-1.24561,1.09957,1,403.8,403.8
0.26638,-1.22832,1.04702,1,403.9,403.9
0.22669,-1.212,0.98728,1,404.0,404.0
0.19029,-1.19773,0.92286,1,404.1,404.1
0.15748,-1.18508,0.85631,1,404.2,404.2
0.12827,-1.17326,0.79019,1,404.3,404.3
0.1027,-1.16146,0.72706,1,404.4,404.4
0.08078,-1.1489,0.66949,1,404.5,404.5
0.06255,-1.13477,0.62005,1,404.6,404.6
0.04801,-1.11827,0.58128,1,404.7,404.7
0.0372,-1.09861,0.55576,1,404.8,404.8
0.03013,-1.075,0.54605,1,404.9,404.9
0.02683,-1.04662,0.55471,1,405.0,405.0
0.02724,-1.01297,0.58325,1,405.1,405.1
0.031,-0.97457,0.62905,1,405.2,405.2
0.03767,-0.93224,0.68842,1,405.3,405.3
0.0468,-0.88679,0.75767,1,405.4,405.4
0.05795,-0.83904,0.83313,1,405.5,405.5
0.07068,-0.7898,0.91111,1,405.6,405.6
0.08454,-0.73988,0.98793,1,405.7,405.7
0.09909,-0.69009,1.05991,1,405.8,405.8
0.1139,-0.64125,1.12337,1,405.9,405.9
0.12851,-0.59417,1.17462,1,406.0,406.0
0.14259,-0.54952,1.21093,1,406.1,406.1
0.15618,-0.50746,1.23339,1,406.2,406.2
0.16944,-0.46801,1.24401,1,406.3,406.3
0.1825,-0.43118,1.24483,1,406.4,406.4
0.19553,-0.397,1.23787,1,406.5,406.5
0.20867,-0.36548,1.22516,1,406.6,406.6
0.22206,-0.33665,1.20874,1,406.7,406.7
0.23587,-0.31052,1.19061,1,406.8,406.8
0.25023,-0.28711,1.17283,1,406.9,406.9
0.2653,-0.26644,1.1574,1,407.0,407.0
0.28118,-0.2485,1.14593,1,407.1,407.1
0.29777,-0.2332,1.13829,1,407.2,407.2
0.31496,-0.2204,1.13391,1,407.3,407.3
0.33261,-0.21,1.13222,1,407.4,407.4
0.35058,-0.20185,1.13267,1,407.5,407.5
0.36874,-0.19585,1.13468,1,407.6,407.6
0.38695,-0.19186,1.1377,1,407.7,407.7
0.4051,-0.18975,1.14115,1,407.8,407.8
0.42304,-0.18942,1.14448,1,407.9,407.9
0.44063,-0.19072,1.14711,1,408.0,408.0
0.45777,-0.19352,1.14859,1,408.1,408.1
0.47435,-0.19751,1.14881,1,408.2,408.2
0.4903,-0.20238,1.14778,1,408.3,408.3
0.50554,-0.20781,1.1455,1,408.4,408.4
0.52,-0.21348,1.14198,1,408.5,408.5
0.53359,-0.21908,1.13721,1,408.6,408.6
0.54623,-0.22428,1.13119,1,408.7,408.7
0.55786,-0.22877,1.12393,1,408.8,408.8
0.56838,-0.23222,1.11544,1,408.9,408.9
0.57772,-0.23432,1.10571,1,409.0,409.0
0.58581,-0.23479,1.09475,1,409.1,409.1
0.59263,-0.2335,1.08264,1,409.2,409.2
0.59816,-0.23038,1.06945,1,409.3,409.3
0.60238,-0.22535,1.05527,1,409.4,409.4
0.60528,-0.21832,1.04017,1,409.5,409.5
0.60683,-0.20922,1.02423,1,409.6,409.6
0.60703,-0.19796,1.00754,1,409.7,409.7
0.60586,-0.18447,0.99018,1,409.8,409.8
0.60329,-0.16866,0.97222,1,409.9,409.9
0.59932,-0.15046,0.95374,1,410.0,410.0
0.59397,-0.1299,0.93483,1,410.1,410.1
0.58741,-0.10757,0.91561,1,410.2,410.2
0.57987,-0.08418,0.89618,1,410.3,410.3
0.57155,-0.06041,0.87667,1,410.4,410.4
0.56268,-0.03699,0.85719,1,410.5,410.5
0.55347,-0.0146,0.83787,1,410.6,410.6
0.54414,0.00604,0.81882,1,410.7,410.7
0.5349,0.02423,0.80015,1,410.8,410.8
0.52598,0.03926,0.78199,1,410.9,410.9
0.51758,0.05044,0.76445,1,411.0,411.0
0.50988,0.05727,0.74761,1,411.1,411.1
0.50285,0.06009,0.73144,1,411.2,411.2
0.4964,0.05946,0.71584,1,411.3,411.3
0.49046,0.05593,0.70073,1,411.4,411.4
0.48494,0.05006,0.68602,1,411.5,411.5
0.47977,0.0424,0.67165,1,411.6,411.6
0.47486,0.03351,0.65751,1,411.7,411.7
0.47013,0.02394,0.64354,1,411.8,411.8
0.46551,0.01425,0.62965,1,411.9,411.9
0.46091,0.00499,0.61574,1,412.0,412.0
0.4563,-0.00336,0.60175,1,412.1,412.1
0.45183,-0.01065,0.58758,1,412.2,412.2
0.44771,-0.01682,0.57312,1,412.3,412.3
0.44413,-0.02179,0.5583,1,412.4,412.4
0.4413,-0.02549,0.543,1,412.5,412.5
0.43942,-0.02785,0.52714,1,412.6,412.6
0.43868,-0.02879,0.51061,1,412.7,412.7
0.43929,-0.02826,0.49333,1,412.8,412.8
0.44144,-0.02618,0.4752,1,412.9,412.9
0.44535,-0.02247,0.45612,1,413.0,413.0
0.45109,-0.01714,0.43604,1,413.1,413.1
0.45826,-0.01044,0.41503,1,413.2,413.2
0.46637,-0.0027,0.39324,1,413.3,413.3
0.47491,0.00575,0.37076,1,413.4,413.4
0.48336,0.01459,0.34774,1,413.5,413.5
0.49122,0.02348,0.3243,1,413.6,413.6
0.49797,0.03211,0.30055,1,413.7,413.7
0.50312,0.04014,0.27663,1,413.8,413.8
0.50615,0.04725,0.25265,1,413.9,413.9
0.50655,0.05311,0.22874,1,414.0,414.0
0.50398,0.05751,0.20499,1,414.1,414.1
0.49876,0.06071,0.18141,1,414.2,414.2
0.49135,0.06309,0.15797,1,414.3,414.3
0.48224,0.06503,0.13465,1,414.4,414.4
0.47191,0.06691,0.11141,1,414.5,414.5
0.46083,0.06911,0.08824,1,414.6,414.6
0.44948,0.07201,0.0651,1,414.7,414.7
0.43834,0.07598,0.04197,1,414.8,414.8
0.42789,0.0814,0.01882,1,414.9,414.9
0.41859,0.08865,-0.00436,1,415.0,415.0
0.41083,0.09793,-0.02759,1,415.1,415.1
0.40451,0.10865,-0.05079,1,415.2,415.2
0.39944,0.12005,-0.07385,1,415.3,415.3
0.39543,0.13136,-0.09667,1,415.4,415.4
0.39228,0.14183,-0.11915,1,415.5,415.5
0.3898,0.15068,-0.14118,1,415.6,415.6
0.38779,0.15715,-0.16266,1,415.7,415.7
0.38605,0.16047,-0.18349,1,415.8,415.8
0.3844,0.15988,-0.20357,1,415.9,415.9
0.38264,0.15462,-0.22279,1,416.0,416.0
0.38059,0.14422,-0.24108,1,416.1,416.1
0.3782,0.1295,-0.25852,1,416.2,416.2
0.37541,0.11155,-0.27519,1,416.3,416.3
0.37219,0.09148,-0.29119,1,416.4,416.4
0.36849,0.0704,-0.30663,1,416.5,416.5
0.36427,0.04943,-0.32159,1,416.6,416.6
0.35949,0.02966,-0.33618,1,416.7,416.7
0.3541,0.01222,-0.3505,1,416.8,416.8
0.34807,-0.00181,-0.36463,1,416.9,416.9
0.34134,-0.0113,-0.37869,1,417.0,417.0
0.33386,-0.01544,-0.39275,1,417.1,417.1
0.32549,-0.01465,-0.40685,1,417.2,417.2
0.31604,-0.00962,-0.42103,1,417.3,417.3
0.30537,-0.00104,-0.43531,1,417.4,417.4
0.2933,0.01037,-0.44971,1,417.5,417.5
0.27967,0.02392,-0.46428,1,417.6,417.6
0.2643,0.0389,-0.47902,1,417.7,417.7
0.24705,0.05462,-0.49398,1,417.8,417.8
0.22773,0.07038,-0.50918,1,417.9,417.9
0.20618,0.08547,-0.52464,1,418.0,418.0
0.18232,0.09936,-0.5404,1,418.1,418.1
0.15634,0.11225,-0.5565,1,418.2,418.2
0.12853,0.12447,-0.57296,1,418.3,418.3
0.09916,0.13639,-0.58983,1,418.4,418.4
0.06852,0.14836,-0.60714,1,418.5,418.5
0.03688,0.16073,-0.62492,1,418.6,418.6
0.00453,0.17386,-0.64322,1,418.7,418.7
-0.02826,0.1881,-0.66207,1,418.8,418.8
-0.0612,0.2038,-0.6815,1,418.9,418.9
-0.09403,0.22132,-0.70156,1,419.0,419.0
-0.12648,0.2409,-0.72224,1,419.1,419.1
-0.15842,0.2623,-0.7434,1,419.2,419.2
-0.18973,0.28516,-0.76486,1,419.3,419.3
-0.22031,0.30914,-0.78645,1,419.4,419.4
-0.25005,0.33387,-0.80798,1,419.5,419.5
-0.27883,0.35901,-0.82927,1,419.6,419.6
-0.30655,0.38421,-0.85015,1,419.7,419.7
-0.33309,0.4091,-0.87043,1,419.8,419.8
-0.35835,0.43333,-0.88995,1,419.9,419.9
-0.38221,0.45656,-0.90851,1,420.0,420.0
-0.40461,0.47851,-0.92596,1,420.1,420.1
-0.42559,0.49924,-0.94224,1,420.2,420.2
-0.44528,0.51891,-0.95728,1,420.3,420.3
-0.46377,0.53765,-0.97103,1,420.4,420.4
-0.48118,0.55562,-0.98345,1,420.5,420.5
-0.49759,0.57296,-0.99448,1,420.6,420.6
-0.51311,0.58982,-1.00406,1,420.7,420.7
-0.52786,0.60634,-1.01216,1,420.8,420.8
-0.54192,0.62268,-1.01871,1,420.9,420.9
-0.55542,0.63898,-1.02366,1,421.0,421.0
-0.56838,0.65531,-1.02704,1,421.1,421.1
-0.58065,0.6715,-1.02918,1,421.2,421.2
-0.592,0.6873,-1.03048,1,421.3,421.3
-0.6022,0.70244,-1.03134,1,421.4,421.4
-0.61103,0.71668,-1.03217,1,421.5,421.5
-0.61826,0.72977,-1.03337,1,421.6,421.6
-0.62367,0.74145,-1.03535,1,421.7,421.7
-0.62704,0.75148,-1.03851,1,421.8,421.8
-0.62813,0.7596,-1.04325,1,421.9,421.9
-0.62673,0.76556,-1.04998,1,422.0,422.0
-0.62281,0.76919,-1.05895,1,422.1,422.1
-0.61722,0.77065,-1.06974,1,422.2,422.2
-0.61099,0.7702,-1.08179,1,422.3,422.3
-0.60516,0.76807,-1.09453,1,422.4,422.4
-0.60078,0.76451,-1.1074,1,422.5,422.5
-0.59889,0.75978,-1.11983,1,422.6,422.6
-0.60053,0.75411,-1.13125,1,422.7,422.7
-0.60674,0.74775,-1.14109,1,422.8,422.8
-0.61856,0.74095,-1.1488,1,422.9,422.9
-0.63705,0.73395,-1.1538,1,423.0,423.0
-0.66279,0.72692,-1.15576,1,423.1,423.1
-0.69462,0.71974,-1.15531,1,423.2,423.2
-0.73092,0.71219,-1.1533,1,423.3,423.3
-0.77008,0.70406,-1.15061,1,423.4,423.4
-0.81048,0.69515,-1.14809,1,423.5,423.5
-0.85052,0.68525,-1.1466,1,423.6,423.6
-0.88858,0.67414,-1.14701,1,423.7,423.7
-0.92305,0.66162,-1.15018,1,423.8,423.8
-0.9523,0.64749,-1.15696,1,423.9,423.9
-0.97474,0.63152,-1.16823,1,424.0,424.0
-0.98915,0.61357,-1.18458,1,424.1,424.1
-0.99592,0.5937,-1.20563,1,424.2,424.2
-0.99585,0.57202,-1.23071,1,424.3,424.3
-0.98974,0.54864,-1.25917,1,424.4,424.4
-0.97838,0.52369,-1.29036,1,424.5,424.5
-0.96257,0.49728,-1.32363,1,424.6,424.6
-0.94311,0.46952,-1.35833,1,424.7,424.7
-0.9208,0.44053,-1.39379,1,424.8,424.8
-0.89643,0.41042,-1.42937,1,424.9,424.9
-0.87079,0.3793,-1.46441,1,425.0,425.0
-0.84456,0.34731,-1.49837,1,425.1,425.1
-0.81792,0.31463,-1.53108,1,425.2,425.2
-0.79092,0.28146,-1.5625,1,425.3,425.3
-0.76362,0.248,-1.59256,1,425.4,425.4
-0.73605,0.21444,-1.62122,1,425.5,425.5
-0.70829,0.18098,-1.64842,1,425.6,425.6
-0.68037,0.14782,-1.67411,1,425.7,425.7
-0.65235,0.11517,-1.69824,1,425.8,425.8
-0.62429,0.08321,-1.72074,1,425.9,425.9
-0.59623,0.05214,-1.74157,1,426.0,426.0
-0.56822,0.02212,-1.76068,1,426.1,426.1
-0.54021,-0.00693,-1.77799,1,426.2,426.2
-0.51217,-0.03513,-1.79344,1,426.3,426.3
-0.48403,-0.0626,-1.80696,1,426.4,426.4
-0.45575,-0.08945,-1.8185,1,426.5,426.5
-0.42729,-0.11581,-1.82799,1,426.6,426.6
-0.39858,-0.1418,-1.83535,1,426.7,426.7
-0.36958,-0.16754,-1.84053,1,426.8,426.8
-0.34025,-0.19314,-1.84346,1,426.9,426.9
-0.31052,-0.21874,-1.84408,1,427.0,427.0
-0.28046,-0.24442,-1.8423,1,427.1,427.1
-0.25052,-0.27024,-1.83803,1,427.2,427.2
-0.22126,-0.29622,-1.83113,1,427.3,427.3
-0.19324,-0.32237,-1.82149,1,427.4,427.4
-0.16702,-0.34874,-1.80898,1,427.5,427.5
-0.14315,-0.37533,-1.79349,1,427.6,427.6
-0.12221,-0.40218,-1.7749,1,427.7,427.7
-0.10474,-0.42931,-1.75308,1,427.8,427.8
-0.09131,-0.45674,-1.72792,1,427.9,427.9
-0.08248,-0.4845,-1.69929,1,428.0,428.0
-0.0786,-0.51257,-1.66716,1,428.1,428.1
-0.07922,-0.54075,-1.63184,1,428.2,428.2
-0.08369,-0.56881,-1.59373,1,428.3,428.3
-0.09135,-0.5965,-1.55321,1,428.4,428.4
-0.10154,-0.62359,-1.51069,1,428.5,428.5
-0.11361,-0.64985,-1.46656,1,428.6,428.6
-0.1269,-0.67502,-1.42122,1,428.7,428.7
-0.14076,-0.69888,-1.37506,1,428.8,428.8
-0.15453,-0.72118,-1.32848,1,428.9,428.9
-0.16755,-0.74169,-1.28187,1,429.0,429.0
-0.17939,-0.76019,-1.23551,1,429.1,429.1
-0.19043,-0.77657,-1.18923,1,429.2,429.2
-0.2013,-0.79075,-1.14271,1,429.3,429.3
-0.2126,-0.80265,-1.09566,1,429.4,429.4
-0.22493,-0.81216,-1.04778,1,429.5,429.5
-0.23891,-0.81922,-0.99877,1,429.6,429.6
-0.25516,-0.82374,-0.94832,1,429.7,429.7
-0.27427,-0.82562,-0.89615,1,429.8,429.8
-0.29686,-0.82478,-0.84194,1,429.9,429.9
-0.32355,-0.82114,-0.78539,1,430.0,430.0
-0.35476,-0.81479,-0.72632,1,430.1,430.1
-0.39032,-0.80649,-0.66495,1,430.2,430.2
-0.42985,-0.79718,-0.60162,1,430.3,430.3
-0.47299,-0.78779,-0.53667,1,430.4,430.4
-0.51938,-0.77928,-0.47042,1,430.5,430.5
-0.56866,-0.77258,-0.40321,1,430.6,430.6
-0.62046,-0.76863,-0.33539,1,430.7,430.7
-0.67443,-0.76837,-0.26728,1,430.8,430.8
-0.7302,-0.77273,-0.19923,1,430.9,430.9
-0.7874,-0.78266,-0.13156,1,431.0,431.0
-0.84537,-0.79877,-0.06416,1,431.1,431.1
-0.90217,-0.82037,0.0049,1,431.2,431.2
-0.95557,-0.84643,0.07798,1,431.3,431.3
-1.00331,-0.87593,0.15747,1,431.4,431.4
-1.04315,-0.90785,0.24574,1,431.5,431.5
-1.07287,-0.94116,0.34517,1,431.6,431.6
-1.0902,-0.97485,0.45814,1,431.7,431.7
-1.09291,-1.0079,0.58702,1,431.8,431.8
-1.07875,-1.03927,0.73418,1,431.9,431.9
-1.0455,-1.06795,0.90201,1,432.0,432.0
-0.9918,-1.09301,1.09128,1,432.1,432.1
-0.91997,-1.11387,1.29639,1,432.2,432.2
-0.83324,-1.13003,1.51012,1,432.3,432.3
-0.73483,-1.14102,1.72528,1,432.4,432.4
-0.62795,-1.14634,1.93466,1,432.5,432.5
-0.51584,-1.1455,2.13105,1,432.6,432.6
-0.40171,-1.13802,2.30724,1,432.7,432.7
-0.28878,-1.12341,2.45603,1,432.8,432.8
-0.18027,-1.10117,2.57022,1,432.9,432.9
-0.07941,-1.07082,2.64259,1,433.0,433.0
0.01116,-1.03209,2.66784,1,433.1,433.1
0.09113,-0.98563,2.64822,1,433.2,433.2
0.16077,-0.9323,2.58787,1,433.3,433.3
0.22034,-0.87297,2.49094,1,433.4,433.4
0.27012,-0.80849,2.36157,1,433.5,433.5
0.31036,-0.73973,2.2039,1,433.6,433.6
0.34135,-0.66755,2.02209,1,433.7,433.7
0.36334,-0.59283,1.82028,1,433.8,433.8
0.3766,-0.51642,1.60261,1,433.9,433.9
0.3814,-0.43919,1.37322,1,434.0,434.0
0.37837,-0.36169,1.13657,1,434.1,434.1
0.36953,-0.2832,0.89829,1,434.2,434.2
0.35728,-0.20268,0.66434,1,434.3,434.3
0.34399,-0.11911,0.44066,1,434.4,434.4
0.33206,-0.03144,0.2332,1,434.5,434.5
0.32387,0.06135,0.0479,1,434.6,434.6
0.32182,0.1603,-0.10929,1,434.7,434.7
0.32828,0.26645,-0.23242,1,434.8,434.8
0.34564,0.38082,-0.31555,1,434.9,434.9
0.3763,0.50446,-0.35273,1,435.0,435.0
0.42158,0.63762,-0.34027,1,435.1,435.1
0.47865,0.77752,-0.28348,1,435.2,435.2
0.54361,0.92061,-0.18993,1,435.3,435.3
